festival_id,event,year,month,country,movie_title,viewing_id
fest.lib.id461,doxa documentary film festival,2014,5,Canada,virunga,2705
fest.lib.id.na306,little rock film festival,2014,5,United States,virunga,2706
fest.lib.id7160,edinburgh international film festival,2014,6,United Kingdom,virunga,2707
fest.lib.id.na336,new zealand international film festival,2014,7,New Zealand,virunga,2708
fest.lib.id1766,traverse city film festival,2014,7,United States,virunga,2709
fest.lib.id759,helsinki international film festival,2014,9,Finland,virunga,2710
fest.lib.id.na.ch43,bergen international film festival,2014,9,Norway,virunga,2711
fest.lib.id1489,reykjavik film festival,2014,9,Iceland,virunga,2712
fest.lib.id1887,zurich film festival,2014,10,Switzerland,virunga,2713
fest.lib.id1689,tri-continental film festival,2014,10,South Africa,virunga,2714
fest.lib.id752,hamptons international film festival,2014,10,United States,virunga,2715
fest.lib.id20,abu dhabi film festival,2014,10,United Arab Emirates,virunga,2716
fest.lib.id388,cph:dox,2014,11,Denmark,virunga,2717
fest.lib.id874,international documentary festival amsterdam,2014,11,Netherlands,virunga,2718
fest.lib.id1713,european feature documentary film festival - belgrade,2015,1,Serbia,virunga,2719
fest.lib.id942,istanbul film festival,2015,4,Turkey,virunga,2720
fest.lib.id.na375,docs against gravity film festival,2015,5,Poland,virunga,2721
fest.lib.id1577,shanghai international film festival,2015,6,China,virunga,2722
fest.lib.id.na63,budapest international documentary festival,2015,9,Hungary,virunga,2723
fest.lib.id1736,toronto international film festival,2014,9,Canada,american heist,2724
fest.lib.id1259,new orleans film festival,2014,10,United States,american heist,2725
fest.lib.id1736,toronto international film festival,2014,9,Canada,bang bang baby,2726
fest.lib.id1843,whistler film festival,2014,12,Canada,bang bang baby,2727
fest.lib.id1536,santa barbara international film festival,2015,2,United States,bang bang baby,2728
fest.lib.id7819,omaha film festival,2015,3,United States,bang bang baby,2729
fest.lib.id1577,shanghai international film festival,2015,6,China,bang bang baby,2730
fest.lib.id1144,milwaukee film festival,2015,9,United States,bang bang baby,2731
fest.lib.id1736,toronto international film festival) (premiere,2014,9,Canada,before we go,2732
fest.lib.id1557,seattle international film festival,2015,5,United States,before we go,2733
fest.lib.id1736,toronto international film festival,2014,9,Canada,beyond the lights,2734
fest.lib.id308,chicago international film festival,2014,10,United States,beyond the lights,2735
fest.lib.id7554,philadelphia international film festival,2014,10,United States,beyond the lights,2736
fest.lib.id2635,off plus camera krakow,2015,5,Poland,beyond the lights,2737
fest.lib.id7160,edinburgh international film festival,2015,6,United Kingdom,beyond the lights,2738
fest.lib.id1050,locarno film festival,2011,8,Switzerland,hodejegerne,2739
fest.lib.id1291,haugesund film festival,2011,8,Norway,hodejegerne,2740
fest.lib.id1736,toronto international film festival,2011,9,Canada,hodejegerne,2741
fest.lib.id.survey.na41,athens film festival,2011,9,Greece,hodejegerne,2742
fest.lib.id1895,hamburg film festival,2011,9,Germany,hodejegerne,2743
fest.lib.id.na215,gent international film festival,2011,10,Belgium,hodejegerne,2744
fest.lib.id9318,glasgow film festival,2012,2,United Kingdom,hodejegerne,2745
fest.lib.id.na41,belgrade film festival,2012,2,Serbia,hodejegerne,2746
fest.lib.id.na309,luxembourg city film festival,2012,3,Luxembourg,hodejegerne,2747
fest.lib.id.na39,beaune film festival,2012,3,France,hodejegerne,2748
fest.lib.id7535,phoenix film festival,2012,3,United States,hodejegerne,2749
fest.lib.id1529,san francisco international film festival,2012,4,United States,hodejegerne,2750
fest.lib.id1272,newport beach international film festival,2012,4,United States,hodejegerne,2751
fest.lib.id.na292,l'étrange festival,2012,9,France,hodejegerne,2752
id604,fanter film festival,2013,4,Spain,hodejegerne,2753
fest.lib.id1736,toronto international film festival,2014,9,Canada,escobar: paradise lost,2754
fest.lib.id1535,san sebastian film festival,2014,9,Spain,escobar: paradise lost,2755
fest.lib.id1887,zurich film festival,2014,9,Switzerland,escobar: paradise lost,2756
fest.lib.id752,hamptons international film festival,2014,10,United States,escobar: paradise lost,2757
fest.lib.id1503,rome film festival,2014,10,Italy,escobar: paradise lost,2758
fest.lib.id7554,philadelphia international film festival,2014,10,United States,escobar: paradise lost,2759
fest.lib.id162,austin film festival,2014,10,United States,escobar: paradise lost,2760
imdbady01135,middleburg film festival,2014,10,United States,escobar: paradise lost,2761
fest.lib.id.na400,savannah film and video festival,2014,11,United States,escobar: paradise lost,2762
fest.lib.id7530,talinn black nights film festival,2014,11,Estonia,escobar: paradise lost,2763
fest.lib.id7546,three rivers film festival,2014,11,United States,escobar: paradise lost,2764
fest.lib.id6031,napa valley film festival,2014,11,United States,escobar: paradise lost,2765
fest.lib.id463,dubai international film festival,2014,12,United Arab Emirates,escobar: paradise lost,2766
fest.lib.id.na42,belgrade queer film festival,2015,3,Serbia,escobar: paradise lost,2767
fest.lib.id961,jeonju international film festival,2015,5,South Korea,escobar: paradise lost,2768
fest.lib.id1894,munich international film festival,2015,6,Germany,escobar: paradise lost,2769
fest.lib.id1808,venice film festival,2014,8,Italy,far from men,2770
fest.lib.id1736,toronto international film festival,2014,9,Canada,far from men,2771
fest.lib.id.na161,festival du film de la réunion,2014,10,France,far from men,2772
fest.lib.id.ch1786,london film festival,2014,10,United Kingdom,far from men,2773
fest.lib.id.na399,sarlat film festival,2014,11,France,far from men,2774
fest.lib.id.na17,arras film festival,2014,11,France,far from men,2775
fest.lib.id1027,les arcs international film festival,2014,12,France,far from men,2776
fest.lib.id909,international film festival rotterdam,2015,1,Netherlands,far from men,2777
fest.lib.id731,göteborg film festival,2015,1,Sweden,far from men,2778
fest.lib.id.na286,kosmorama trondheim international film festival,2015,3,Norway,far from men,2779
fest.lib.id.na41,belgrade film festival,2015,3,Serbia,far from men,2780
fest.lib.id1741,titanic international filmpresence festival,2015,4,Hungary,far from men,2781
imdbady00082,"arabian film days, oslo",2015,4,Norway,far from men,2782
fest.lib.id1768,tribeca film festival,2015,4,United States,far from men,2783
fest.lib.id.na62,bucharest international film festival,2015,4,Romania,far from men,2784
fest.lib.id1529,san francisco international film festival,2015,4,United States,far from men,2785
fest.lib.id961,jeonju international film festival,2015,5,South Korea,far from men,2786
fest.lib.id1894,munich international film festival,2015,6,Germany,far from men,2787
fest.lib.id.na336,new zealand international film festival,2015,7,New Zealand,far from men,2788
imdbady00366,cinemania film festival,2015,11,Canada,far from men,2789
fest.lib.id.na342,niigata international film festival,2016,6,Japan,far from men,2790
fest.lib.id285,cannes film festival) (premiere,2014,5,France,it follows,2791
fest.lib.id974,karlovy vary international film festival,2014,7,Czechia,it follows,2792
fest.lib.id1251,neuchâtel international fantastic film festival,2014,7,Switzerland,it follows,2793
fest.lib.id.na336,new zealand international film festival,2014,7,New Zealand,it follows,2794
fest.lib.id1543,sarajevo film festival,2014,8,Bosnia & Herzegovina,it follows,2795
fest.lib.id7558,fantasy filmfest,2014,8,Germany,it follows,2796
fest.lib.id.na292,l'étrange festival,2014,9,France,it follows,2797
fest.lib.id1736,toronto international film festival) (premiere,2014,9,Canada,it follows,2798
fest.lib.id415,deauville film festival,2014,9,France,it follows,2799
fest.lib.id7329,motelx - lisbon international horror film festival,2014,9,Portugal,it follows,2800
fest.lib.id.survey.na41,athens film festival,2014,9,Greece,it follows,2801
fest.lib.id.na.ch43,bergen international film festival,2014,9,Norway,it follows,2802
fest.lib.id511,fantastic fest,2014,9,United States,it follows,2803
fest.lib.id1821,vancouver international film festival,2014,9,Canada,it follows,2804
fest.lib.id7533,lund fantastisk film festival,2014,9,Sweden,it follows,2805
fest.lib.id217,busan international film festival,2014,10,South Korea,it follows,2806
fest.lib.id1613,sitges international fantastic film festival,2014,10,Spain,it follows,2807
fest.lib.id.ch1786,london film festival,2014,10,United Kingdom,it follows,2808
fest.lib.id7554,philadelphia international film festival,2014,10,United States,it follows,2809
fest.lib.id308,chicago international film festival,2014,10,United States,it follows,2810
fest.lib.id.na9,american film festival,2014,10,Poland,it follows,2811
fest.lib.id1182,morelia international film festival,2014,10,Mexico,it follows,2812
imdbady01486,semana de cine fantástico y de terror de san sebastián,2014,10,Spain,it follows,2813
fest.lib.id.na341,night visions film festival,2014,10,Finland,it follows,2814
fest.lib.id39,afi fest,2014,11,United States,it follows,2815
fest.lib.id6669,lone star film festival,2014,11,United States,it follows,2816
fest.lib.id1454,razor reel flanders film festival,2014,11,Belgium,it follows,2817
fest.lib.id7523,cucalorus film festival,2014,11,United States,it follows,2818
fest.lib.id1041,ljubljana international film festival,2014,11,Slovenia,it follows,2819
fest.lib.id1704,torino film festival,2014,11,Italy,it follows,2820
fest.lib.id.survey.na526,palm springs international film festival,2015,1,United States,it follows,2821
fest.lib.id1658,sundance film festival,2015,1,United States,it follows,2822
fest.lib.id7780,fargo film festival,2015,3,United States,it follows,2823
fest.lib.id268,buff film festival,2015,3,Sweden,it follows,2824
fest.lib.id942,istanbul film festival,2015,4,Turkey,it follows,2825
imdbady00303,chattanooga film festival,2015,4,United States,it follows,2826
fest.lib.id832,imagine film festival,2015,4,Netherlands,it follows,2827
imdbady00793,gold coast film festival,2015,4,Australia,it follows,2828
fest.lib.id389,cph:pix,2015,4,Denmark,it follows,2829
fest.lib.id1617,skopje film festival,2015,4,North Macedonia,it follows,2830
fest.lib.id174,buenos aires international festival of independent cinema,2015,4,Argentina,it follows,2831
fest.lib.id1771,"science+fiction, trieste",2015,11,Italy,it follows,2832
fest.lib.id1808,venice film festival,2014,8,Italy,manglehorn,2833
fest.lib.id1736,toronto international film festival,2014,9,Canada,manglehorn,2834
fest.lib.id1887,zurich film festival,2014,9,Switzerland,manglehorn,2835
fest.lib.id1494,rio de janeiro international film festival,2014,10,Brazil,manglehorn,2836
fest.lib.id217,busan international film festival,2014,10,South Korea,manglehorn,2837
fest.lib.id.na9,american film festival,2014,10,Poland,manglehorn,2838
fest.lib.id1648,stockholm international film festival,2014,11,Sweden,manglehorn,2839
id401,south by southwest film festival,2015,3,United States,manglehorn,2840
fest.lib.id.na137,febio film festival,2015,3,Czechia,manglehorn,2841
fest.lib.id7535,phoenix film festival,2015,3,United States,manglehorn,2842
fest.lib.id942,istanbul film festival,2015,4,Turkey,manglehorn,2843
fest.lib.id389,cph:pix,2015,4,Denmark,manglehorn,2844
fest.lib.id1544,sarasota film festival,2015,4,United States,manglehorn,2845
fest.lib.id224,beijing international film festival,2015,4,China,manglehorn,2846
fest.lib.id.na4,dallas international film festival,2015,4,United States,manglehorn,2847
fest.lib.id1239,nashville film festival,2015,4,United States,manglehorn,2848
fest.lib.id1497,riverrun international film festival,2015,4,United States,manglehorn,2849
fest.lib.id845,independent film festival boston,2015,4,United States,manglehorn,2850
fest.lib.id.na392,riviera maya film festival,2015,4,Mexico,manglehorn,2851
fest.lib.id.na110,d'a film festival,2015,5,Spain,manglehorn,2852
fest.lib.id7676,louisiana international film festival,2015,5,United States,manglehorn,2853
fest.lib.id7629,montclair film festival,2015,5,United States,manglehorn,2854
fest.lib.id1557,seattle international film festival,2015,5,United States,manglehorn,2855
fest.lib.id7160,edinburgh international film festival,2015,6,United Kingdom,manglehorn,2856
fest.lib.id1894,munich international film festival,2015,6,Germany,manglehorn,2857
fest.lib.id1736,toronto international film festival,2014,9,Canada,miss julie,2858
fest.lib.id1895,hamburg film festival,2014,10,Germany,miss julie,2859
fest.lib.id308,chicago international film festival,2014,10,United States,miss julie,2860
fest.lib.id1565,valladolid international film festival,2014,10,Spain,miss julie,2861
fest.lib.id20,abu dhabi film festival,2014,10,United Arab Emirates,miss julie,2862
fest.lib.id.na215,gent international film festival,2014,10,Belgium,miss julie,2863
imdbady00158,british film festival,2014,11,Australia,miss julie,2864
fest.lib.id1040,leiden international film festival,2014,11,Netherlands,miss julie,2865
fest.lib.id.na305,lisbon & estoril film festival,2014,11,Portugal,miss julie,2866
fest.lib.id731,göteborg film festival,2015,1,Sweden,miss julie,2867
fest.lib.id.na41,belgrade film festival,2015,3,Serbia,miss julie,2868
fest.lib.id.na364,pantalla pinamar festival,2015,3,Argentina,miss julie,2869
fest.lib.id961,jeonju international film festival,2015,5,South Korea,miss julie,2870
fest.lib.id326,cinefest sudbury international film festival,2014,9,Canada,my old lady,2871
