company_name,movie_id
Elevation Filmworks,17113
Future Films Production Services,17622
Pacific Film and Television Commission,43418
The Othrs,159037
Sony Pictures Classics,8060
Astral Media,15394
BBC Film,18602
Gloucester Place Films,196830
Columbia Pictures,10696
Westerly Films,15389
RCS,10448
Film Tiger,8875
Medusa Produzione,10368
Subotica,230266
Seven Arts Pictures,36351
Magnolia Pictures,319067
Southpaw Entertainment,24363
Red Om Films,8359
Pure Flix Entertainment,309425
Northern Lights Films,385736
Nervous Tick,253272
Kenio Films,56601
Le Pacte,186935
StoryArk Media,116977
Paramount Vantage,30141
Dune Entertainment,34563
Universal Pictures,12228
MyGroup Lebanon,283161
Artisan Entertainment,16358
Double Down Productions Ltd.,6016
TriStar Pictures,88036
Scott Free Productions,26618
MHF Zweite Academy Film,13501
Decade,13853
Loki Films,43942
ATR Films,8842
Echo Lake Entertainment,7509
CST Telecommunications,17170
Pathé,94196
Taggart Productions,60422
Magic Johnson Entertainment,37964
Barmak Film,14757
BBC,413770
The Linson Company,25350
Senator International,10981
Tin Toy Productions LLC,20637
John Wells Productions,52036
Cheyenne Enterprises,17043
DOX Productions,14284
BH Tilt,333384
Whizbang Films,14582
RTBF,127918
Film4 Productions,54662
FFF Bayern,2211
Wild Bunch,15395
Super Écran,18442
Ghiznoz Productions,39349
Eternity Pictures,13201
Dimension Films,38940
Adam Productions,18516
Connectic Studio,361475
MDP Worldwide,15074
TV Nova,12555
The,14474
Frame,66942
Lunar Films,15208
Bella Productions,12586
Punch 21 Productions,28029
double A Films,17734
Studio Hamburg International Production (SHIP),18530
Far Hills Pictures,44594
Miramax,39141
IM Global Octane,286709
Pathé Pictures International,44853
ARP Sélection,16351
Thunder Smoke Media,256740
MTV Films,14290
Global Medien KG,16112
Cuatro Plus Films,268171
CCLA Productions,15673
Brezner,26486
Hyde Park Films,287935
Conquistador Entertainment,24206
Palomar Pictures,5178
Watchmen Productions,227975
TriStar Pictures,18841
Furry Feature Films,44381
Frontline,411007
ZDF,24424
Téléfilm Canada,43090
Gullane Pictures,16110
TF1 Films Production,64559
Winchester Multimedia PLC,25719
Rising Star,18840
De Caigny Enterprises,158150
Bonnie Timmermann Productions,18777
Prohibition Pictures,32235
Scala Productions,14778
Serendipity Point Films,41488
United Artists,37943
The Glasgow Film Fund,25520
Babcock & Brown,4657
Management Production Entertainment (MPE),309919
Metro-Goldwyn-Mayer,49478
Fiducial Resource Industrial,54118
Metro-Goldwyn-Mayer,44857
Almost Never Films,299553
ARTE France Cinéma,39851
Comptom Investments,45791
Peter Newman/Interal,29078
Arena Films,45145
The Film Consortium,20321
Full Sail Films,15639
True Story Production,19495
Paramount,23618
Movision,45881
Universal Pictures,13816
Nederlands Fonds voor de Film,19398
Morocco Film Assistance,266102
Sofica UGC 1,41248
Ízaro Films,42759
Téléfilm Canada,100275
Alter Ego,27360
Got Films,2287
Skyline Films,47452
TEAM Communications Group,49963
McDongall Films,24747
Lionsgate,352978
Téléfilm Canada,8895
Setsuna LLC,291
Sneak Preview Entertainment,33430
Canal+,25461
Big Book Media,226354
Warner Bros. Pictures,29463
Soficinéma 2,12838
Astral Media,16988
BBC,75531
Senator Film,35944
Loma Nasha,15013
120dB Films,46849
GreeneStreet/SKE Films,44412
Oscilloscope,30867
GreeneStreet Films,25312
Miramax,39541
The Movie Network,34341
Showcase Television,46729
Golan-Globus Productions,46727
Bunim-Murray Productions (BMP),19153
Back East Money,85163
GreeneStreet Films,91076
Silver Lion Films,69848
Phoenix Film,31668
PolyGram Filmed Entertainment,93350
High Line Productions,30082
ZDF/Arte,218974
Chicken & Egg Pictures,253267
DreamWorks Pictures,29122
Pandora Film,73981
Crook Brothers Productions,20406
Impact Pictures,89861
Splice Post,324322
Warner Bros. Pictures,155
Warner Bros. Pictures,155
Knickerbocker Films,550
Mandate International,11324
Visiona Romantica,16869
DC Comics,297761
Patalex III Productions Limited,272
Patalex III Productions Limited,272
Artemple - Hollywood,210577
Anonymous Content,281957
DC Entertainment,209112
C & L,98
21 Laps Entertainment,329865
Arad Productions,1930
TSG Entertainment,198663
Marc Platt Productions,313369
The Mark Gordon Company,857
Apparatus Productions,72190
Stage 6 Films,244786
Plan B Entertainment,1422
TSG Entertainment,120467
Fünfte Babelsberg Film,752
Metro-Goldwyn-Mayer,122917
Internationale Filmproduktion Blackbird Dritte,10528
The Zanuck Company,12155
Warner Bros. Pictures,137113
Nimar Studios,1271
Screen Australia,324786
Goldcrest,8966
Company Films,274870
Netter Productions,87827
DC Films,141052
20th Century Fox,246655
Le Grisbi Productions,194662
Warner Bros. Pictures,190859
Euro Film Funding,218
Motel Movies,64690
Smart Entertainment,72105
Warner Bros. Pictures,64682
M.Y.R.A. Entertainment,398818
Trigger Street Productions,37799
20th Century Fox,350
Crave Films,228150
Overbrook Entertainment,2048
Big Screen Productions,61791
Summit Entertainment,146233
Film4 Productions,76203
TPS Star,8681
Radical Studios,75612
Village Roadshow Pictures,13223
Danjaq,36557
Rogue Pictures,51876
Lin Pictures,58574
Imagenation Abu Dhabi FZ,41154
Ram Bergman Productions,59967
Sun Canada Productions,1593
Helena Productions,652
Square One C.I.H.,5915
Weed Road Pictures,8960
Union Investment Partners,110415
Warner Bros. Pictures,70
Bernd Eichinger Productions,9738
No Trace Camping,264644
The Kennedy/Marshall Company,2501
Sunswept Entertainment,18239
Roth-Kirschenbaum Films,47971
Paramount,13183
Agencja Produkcji Filmowej,423
Sunswept Entertainment,24021
Alpha Core,68724
Will Vinton Studios,3933
LStar Capital,156022
Amblin Entertainment,180
R² Films,152532
Ian Bryce Productions,8373
Open Road Films,314365
Film4 Productions,747
Grosvenor Park Productions,315837
Revolution Sun Studios,39254
Seven Bucks Productions,339846
Metro-Goldwyn-Mayer,187017
Genre Films,198184
Scion Films,4348
Marvel Studios,1979
Di Novi Pictures,256591
Amercent Films,106
Fuji Television Network,341174
Vertigo Entertainment,137106
Lionsgate,27578
Bourne Again,2503
China Film Group Corporation,257344
Film4 Productions,44115
Lonely Film Productions GmbH & Co. KG.,1372
UFA,339964
Ludlum Entertainment,2502
Focus Features,4638
MRC,214756
TV3,59436
Dan Curtis Productions,62213
Globo Filmes,598
One Race,13804
RatPac Entertainment,363676
A Company,83542
Marc Platt Productions,8909
Weed Road Pictures,561
Mutual Films,75780
Metro-Goldwyn-Mayer,65754
Marc Platt Productions,296098
Museum Canada Productions,18360
Maiden Voyage Pictures,310131
Starlite Films,1487
Tencent Pictures,68735
Metro-Goldwyn-Mayer,60304
Haunted Movies,49018
Nu Boyana Film Studios,76163
Film Promotion Office,1091
Sneaky Shark,188927
20th Century Fox,82675
Sunstar Entertainment,334543
Karol Film Productions,2668
Mostow/Lieberman Productions,296
HandMade Films,100
Warner Bros. Pictures,53182
Temple Hill Entertainment,47964
Universal Pictures,238636
Tim Burton Productions,241259
Mandate International,534
Industrial Light & Magic,44896
RatPac Entertainment,258489
Propeler,2454
Dimension Films,1933
IVAC,80278
Warner Bros. Pictures,18823
Closed on Mondays Entertainment,341013
FFA,1576
RatPac Entertainment,250546
RatPac Entertainment,250546
Eidos Interactive,1995
Subterranean Productions UK Ltd.,277
Shangri-La Entertainment,5255
Canal+,1018
Warner Bros. Pictures,39538
Entertainment One,242224
Element Pictures,254320
Universal Pictures,509
Pin High Productions,333484
Sony Pictures,38575
Senator Global Productions,306819
Vengeance Productions Pty. Ltd.,1250
RatPac Entertainment,302699
The Media Farm,334541
Ingenious Media,1571
Warner Bros. Pictures,2034
20th Century Fox,260346
The Kennedy/Marshall Company,49040
Warner Bros. Pictures,274857
Stage 6 Films,17431
Metro-Goldwyn-Mayer,72559
Voltage Pictures,12162
Sor Productions,1584
October Pictures,44833
PalmStar Media,345920
Straight Up Films,157353
GK Films,37710
Filmax,4553
Nickelodeon Movies,17578
Possessed Pictures,82507
LOVEFiLM International,225574
20th Century Fox,9444
Relativity Media,4982
Dentsu Entertainment,316727
Initial Entertainment Group,2567
Wintergreen Productions,13811
Studio Babelsberg,21208
PSO,311
Touchstone Pictures,754
Lionsgate,215
Mark Canton Productions,107846
Relativity Media,11253
Kava Productions,311324
Riverstone Pictures,395834
20th Century Fox,9480
Parkes+MacDonald Image Nation,11774
Epsilon Motion Pictures,9509
Peach Trees,49049
Sony Pictures,353491
Bad Hat Harry Productions,81005
Specialty Films,60308
Film4 Productions,8321
Junction Entertainment,27022
Overture Films,22803
The Elm Street Venture,377
Lionsgate,138103
Lord Miller,324849
Lord Miller,324849
Universal Pictures,253412
Silverwood Films,97367
Paramount,343611
The Weinstein Company,310307
Nu Boyana Film Studios,267860
Ontario Film Development Corporation,431
Kontsept Film Company,14869
Scott Free Productions,34544
Section Eight,320
StudioCanal,4944
Constantin Film,123553
Rising Star,1830
Shark Productions,1878
Yucaipa Films,227156
Leverage,296524
IM Global,339988
TIK Films,305470
Ikiru Films,1427
20th Century Fox,37834
20th Century Fox,6477
Appian Way,11322
Josephson Entertainment,291870
Lionsgate,338766
Alphaville Films,1735
NPV Entertainment,9398
Electronic Arts,136797
Closest to the Hole Productions,45317
Lionsgate,3021
Original Film,2698
20th Century Fox,116741
Leverage,193756
A.I.E.,57165
Management 360,321697
Huayi Brothers Pictures,376659
Pan Productions,9533
Focus Features,588
Fox Atomic,1562
Peters Entertainment,1452
Focus Features,4347
20th Century Fox,274479
Cott Productions,205775
Liberty Pictures,22954
TriStar Pictures,136400
TIK Films,205584
Artisan Entertainment,1903
StudioCanal,134
Mandate International,87421
Inside Track 3,1495
Universal Pictures,72710
Saints LA,146216
Ingenious Media,2270
MEDIA Programme of the European Union,103663
VIP Medienfonds 4,186
20th Century Fox,8698
20th Century Fox,136795
The Kennedy/Marshall Company,10196
O' Salvation,122081
Dune Entertainment,345911
Cruel & Unusual Films,924
HanWay Films,86838
Cube Vision,277216
Horticus UK,48138
Warner Bros. Pictures,1493
Peter Frankfurt Productions,36648
Black Label Media,198277
Working Title Films,71
Chambara Pictures,75174
Millennium Media,7555
Sony Pictures,2024
Jeff Most Productions,9495
Universal Pictures,64686
DreamWorks Pictures,4148
Demarest Films,189
Hyde Park Films,71676
Canal+,276907
MEDIA sub-programme of Creative Europe,301365
Participant,72976
Village Roadshow Pictures,257445
Matinee Pictures,9286
H2S2 Filmproduktionsgesellschaft,10483
WDR,613
Atresmedia,5038
Anonymous Content,1164
Lionsgate,1948
Canal+,116149
Aperture Entertainment,274854
Radiant Productions,2277
The Montecito Picture Company,22947
Obelisk Productions,152760
ARTE,582
WV Films IV,11665
DOS,853
Film i Väst,65086
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Focus Features,12244
Prettybird,347031
20th Century Fox,8645
Gama Entertainment Partners,308531
20th Century Fox,44048
Dune Films,300671
Liberator Productions,62215
ApolloProScreen Filmproduktion,1640
Palomar Pictures,7445
20th Century Fox,10591
Winkler Films,1246
The Kennedy/Marshall Company,57212
3 Arts Entertainment,295964
The Kennedy/Marshall Company,267935
20th Century Fox,10200
Creative Scotland,97370
BBC Film,140823
A Monster Calls AIE,258230
Free State Pictures,261023
Current Entertainment,13387
20th Century Fox,72331
Catwoman Films,314
LeMasters Productions,8487
Summit Entertainment,278924
Happy Madison Productions,9291
Constantin Film,76649
Mid Atlantic Films,2486
JD Prod,74643
Everyman Pictures,39451
Rat Entertainment,62764
Pathé Renn Productions,1966
EuropaCorp,1620
Téléfilm Canada,2252
Miramax,4257
Chrysler Corporation,46705
Winkler Films,27582
Crave Films,77016
Film4 Productions,76025
Twister Productions,664
Camp Grey,263472
Tobis Film,96936
Lutzus-Brown,284293
Moving Pictures,818
Dune Entertainment,10521
Summit Entertainment,8967
Apatow Productions,12133
Pie Films Inc.,82633
SharpSword Films,68730
Sidney Kimmel Entertainment,119283
Dayday Films,249070
StudioCanal,11283
Studio Babelsberg,8055
Red Wagon Entertainment,1904
Sony Pictures,303858
Quick Six Entertainment,59965
TF1,112205
Film Capital Stockholm,15472
Amasia Entertainment,158011
Zanagar Films,72113
Origen Producciones Cinematograficas,622
VCL Communications,8922
Broken Road Productions,1738
Lasser Productions,157547
Summit Entertainment,109491
Columbia Pictures,1970
The Weinstein Company,9992
Dune Entertainment,23398
SVT,13310
Touchstone Pictures,9772
Buckaroo Entertainment,137094
Cross Creek Pictures,169917
MadRiver Pictures,314095
Paramount,13027
Fox 2000 Pictures,69
Inside Track Films,205
Isobel Griffiths,266647
FilmNation Entertainment,261392
LPPTV,309809
Sony Pictures,978
Atresmedia,26388
Piccadilly Pictures,71859
VIP 2 Medienfonds,7220
Dimension Films,403119
Warner Bros. Pictures,353070
British Columbia Film,8054
Lionsgate,80271
Rampage VFX,49520
Mosaic Media Group,4442
Warner Bros. Pictures,1381
Huayi Brothers Pictures,210860
Blumhouse Productions,242512
Mandate International,4513
Sidus,2044
Nouvelles Éditions de Films (NEF),52451
Commission du Film France,1887
Warner Bros. Pictures,9473
Escape Artists,393457
Warner Bros. Pictures,9705
Stan Winston Studio,9902
Chainsaw Productions LLC,9373
Hutch Parker Entertainment,388399
Ingenious Media,55787
Karla Films,49517
Scott Free Productions,321741
Mandate International,37958
Waddieish Claretrap,14564
Drafthouse Films,306947
Canal+,62835
Peninsula Films,612
China Film Group Corporation,68737
Studio 37,58244
Téléfilm Canada,46738
WTC Productions,6466
WTC Productions,6466
Huayi Brothers Pictures,365942
Columbia Pictures,9257
INCAA,25376
Happy Madison Productions,14560
4DH Films,18533
Spanknyce Films,10204
Hasbro,335796
CNC,8265
Columbia Pictures,9360
Smoke House Pictures,10316
Film i Väst,77987
Trigger Street Productions,72387
Horseshoe Bay Productions,9947
Vega Film,5528
Spitfire Pictures,134411
Gowanus Projections,43923
Bliss Media,376866
20th Century Fox,82703
Mad Hatter Entertainment,10665
United Plankton Pictures,228165
Shadowcast Pictures,301351
Warner Bros. Pictures,9645
Universal Pictures,167
Overture Films,19898
Quanta Centro de Produções Cinematográficas,7347
Wessler Entertainment,87818
Carolco Pictures,9350
Sony Pictures Classics,87492
Ingenious Media,6972
Red Hour,9384
Likely Story,369557
Columbia Pictures,783
Denver and Delilah Productions,504
Cloud Eight Films,273895
Atlas Entertainment,8848
Ingenious Media,86825
JCE Movies,6038
Screen Gems,38321
Kalima Productions,245
Tripod Entertainment,6278
Kerner Entertainment Company,77931
Warner Bros. Pictures,37707
Doom Productions,8814
Fox Searchlight Pictures,68727
UK Film Council,10313
Summit Entertainment,11439
Panorama Media,58431
dentsu,22972
Quinta Communications,1248
United Artists,10065
Bagdasarian Productions,55301
Intellectual Properties Worldwide,43593
Outlaw Sinema,137093
Columbia Pictures,387
Touchstone Pictures,921
Dune Entertainment,59860
Ingenious Media,9513
Entertainment One,283445
Inferno Entertainment,64689
MadRiver Pictures,146198
Synthesis Entertainment,503
Tightrope Pictures,18947
International Traders,49021
The Jokers Films,294963
Warner Bros. Pictures,795
Leverage,77866
Bedford Falls Productions,1900
Rome Film Commission,48171
Medusa Film,310593
UK Film Council,1523
Ingenious Media,14164
Firm Films,13051
Daniel Bobker Productions,9913
Lago Film,48231
Lynda Obst Productions,23082
BenderSpink,25195
Stage 6 Films,59678
StudioCanal,12573
Relativity Media,12184
Sony Pictures Classics,81836
Warner Bros. Entertainment,216282
Mandate International,88005
Columbia Pictures,7461
Junger Witt Productions,6415
Red Wagon Productions,1535
Taurus Film,9631
Alcor Films,820
Millennium Media,204922
Paramount Vantage,29427
Belladonna Productions,8461
M6 Films,9381
20th Century Fox,23023
Dirty Hands Productions,11615
Entertainment One,212716
FilmDistrict,87516
Strike Entertainment,10159
Good Lap Production,262551
Australian Film Finance Corporation,19901
The Donners' Company,2207
Red Granite Pictures,164457
New Crime Productions,243
Relativity Media,16995
France 3 Cinéma,2011
FilmNation Entertainment,245703
Demarest Films,106747
Mandate International,41210
Fine Line Features,1807
Stuber/Parent,15373
Le Pacte,370755
Téléfilm Canada,1946
Entre Chien et Loup,337674
Nick Wechsler Productions,109091
Warner Bros. Pictures,16523
Digital Factory,81796
Phase 1 Productions,2043
FilmNation Entertainment,241257
UGC PH,4824
