festival_id,event,year,month,country,viewing_id,movie_title,imdb_id,movie_id
fest.lib.id7505,mill valley film festival,2013,10,United States,326,Dallas Buyers Club,tt0790636,152532
fest.lib.id282,camerimage international film festival,2013,11,Poland,326,Dallas Buyers Club,tt0790636,152532
fest.lib.id731,goteborg international film festival,2014,1,Sweden,326,Dallas Buyers Club,tt0790636,152532
fest.lib.id.na41,belgrade film festival,2014,3,Serbia,326,Dallas Buyers Club,tt0790636,152532
fest.lib.id.na472,vilniaus tarptautinis kino festivalis,2014,3,Lithuania,326,Dallas Buyers Club,tt0790636,152532
fest.lib.id1736,toronto international film festival,2013,9,Canada,353,Dom Hemingway,tt2402105,192134
fest.lib.id1544,sarasota film festival,2014,4,United States,353,Dom Hemingway,tt2402105,192134
fest.lib.id7535,phoenix film festival,2014,4,United States,353,Dom Hemingway,tt2402105,192134
fest.lib.id.na4,dallas international film festival,2014,4,United States,353,Dom Hemingway,tt2402105,192134
fest.lib.id1160,minneapolis-st. paul international film festival,2014,4,United States,353,Dom Hemingway,tt2402105,192134
fest.lib.id1736,toronto international film festival,2013,9,Canada,404,Faith Connections,tt2768766,211086
fest.lib.id.na235,hof film festival,2013,10,Switzerland,404,Faith Connections,tt2768766,211086
fest.lib.id388,cph:dox,2013,11,Denmark,404,Faith Connections,tt2768766,211086
fest.lib.id1713,european feature documentary film festival - belgrade,2014,2,Serbia,404,Faith Connections,tt2768766,211086
fest.lib.id1160,minneapolis-st. paul international film festival,2014,4,United States,404,Faith Connections,tt2768766,211086
fest.lib.id1664,sydney film festival,2014,6,Australia,404,Faith Connections,tt2768766,211086
fest.lib.id.na336,new zealand international film festival,2014,7,New Zealand,404,Faith Connections,tt2768766,211086
fest.lib.id895,film by the sea film festival,2014,9,Netherlands,404,Faith Connections,tt2768766,211086
fest.lib.id1821,vancouver international film festival,2014,9,Canada,404,Faith Connections,tt2768766,211086
fest.lib.id1697,telluride film festival,2012,9,United States,453,Frances Ha,tt2347569,121986
fest.lib.id1736,toronto international film festival,2012,9,Canada,453,Frances Ha,tt2347569,121986
fest.lib.id1296,new york film festival,2012,9,United States,453,Frances Ha,tt2347569,121986
fest.lib.id1888,berlin international film festival,2013,2,Germany,453,Frances Ha,tt2347569,121986
fest.lib.id763,hong kong international film festival,2013,3,China,453,Frances Ha,tt2347569,121986
fest.lib.id.na110,d'a film festival,2013,4,Spain,453,Frances Ha,tt2347569,121986
fest.lib.id2024,indielisboa international independent film festival,2013,4,Portugal,453,Frances Ha,tt2347569,121986
fest.lib.id1529,san francisco international film festival,2013,5,United States,453,Frances Ha,tt2347569,121986
fest.lib.id7629,montclair film festival,2013,5,United States,453,Frances Ha,tt2347569,121986
fest.lib.id1557,seattle international film festival,2013,5,United States,453,Frances Ha,tt2347569,121986
fest.lib.id1664,sydney film festival,2013,6,Australia,453,Frances Ha,tt2347569,121986
fest.lib.id7160,edinburgh international film festival,2013,6,United Kingdom,453,Frances Ha,tt2347569,121986
fest.lib.id974,karlovy vary film festival,2013,6,Czechia,453,Frances Ha,tt2347569,121986
fest.lib.id1668,taipei film festival,2013,6,Taiwan,453,Frances Ha,tt2347569,121986
fest.lib.id.survey.na312,paris cinéma,2013,6,France,453,frances ha,tt2347569,121986
fest.lib.id958,jerusalem film festival,2013,7,Israel,453,Frances Ha,tt2347569,121986
fest.lib.id.na336,new zealand international film festival,2013,7,New Zealand,453,Frances Ha,tt2347569,121986
fest.lib.id.na382,possible worlds film festival,2013,8,Australia,453,Frances Ha,tt2347569,121986
fest.lib.id.survey.na41,athens film festival,2013,9,Greece,453,Frances Ha,tt2347569,121986
fest.lib.id.na266,jameson cinefest international film festival,2013,9,Hungary,453,Frances Ha,tt2347569,121986
fest.lib.id1041,ljubljana international film festival,2013,11,Slovenia,453,Frances Ha,tt2347569,121986
fest.lib.id1704,torino film festival,2013,11,Italy,453,Frances Ha,tt2347569,121986
imdbady01527,sofia independent film festival,2014,10,Bulgaria,453,frances ha,tt2347569,121986
fest.lib.id1050,locarno film festival,2016,8,Switzerland,453,Frances Ha,tt2347569,121986
imdbady00193,black-and-white movie month,2018,10,Vietnam,453,frances ha,tt2347569,121986
fest.lib.id1808,venice film festival,2013,8,Italy,490,Gravity,tt1454468,49047
fest.lib.id1697,telluride film festival,2013,8,United States,490,Gravity,tt1454468,49047
fest.lib.id1736,toronto international film festival,2013,9,Canada,490,Gravity,tt1454468,49047
fest.lib.id1535,donostia-san sebastian international film festival,2013,9,Spain,490,Gravity,tt1454468,49047
fest.lib.id1494,rio de janeiro international film festival,2013,9,Brazil,490,Gravity,tt1454468,49047
fest.lib.id1887,zurich film festival,2013,9,Switzerland,490,Gravity,tt1454468,49047
fest.lib.id192,beirut international film festival,2013,10,Lebanon,490,Gravity,tt1454468,49047
fest.lib.id208,london film festival,2013,10,United Kingdom,490,Gravity,tt1454468,49047
fest.lib.id.na339,nice international fantastic cinema festival,2013,10,France,490,Gravity,tt1454468,49047
fest.lib.id.na341,night visions film festival,2013,10,Finland,490,Gravity,tt1454468,49047
fest.lib.id994,kinder film festival,2007,8,Japan,505,Happy Feet,tt0366548,9836
fest.lib.id665,frameline film festival,2013,6,United States,505,Happy Feet,tt0366548,9836
fest.lib.id285,cannes film festival,2013,5,France,516,Heli,tt2852376,186935
fest.lib.id1894,munich international film festival,2013,6,Germany,516,Heli,tt2852376,186935
fest.lib.id974,karlovy vary film festival,2013,7,Czechia,516,Heli,tt2852376,186935
fest.lib.id1258,new horizons film festival,2013,7,Poland,516,Heli,tt2852376,186935
fest.lib.id.na377,pluk de nacht open air film festival,2013,8,Netherlands,516,Heli,tt2852376,186935
fest.lib.id1494,rio de janeiro international film festival,2013,9,Brazil,516,Heli,tt2852376,186935
fest.lib.id.na99,cologne conference - international film and tv festival,2013,10,Germany,516,Heli,tt2852376,186935
fest.lib.id.na297,latin beat film festival,2013,10,Japan,516,Heli,tt2852376,186935
fest.lib.id208,london film festival,2013,10,United Kingdom,516,Heli,tt2852376,186935
fest.lib.id1191,mumbai international film festival,2013,10,India,516,Heli,tt2852376,186935
fest.lib.id308,chicago international film festival,2013,10,United States,516,Heli,tt2852376,186935
fest.lib.id1177,montreal festival du nouveau cinema,2013,10,Canada,516,Heli,tt2852376,186935
fest.lib.id1648,stockholm international film festival,2013,11,Sweden,516,Heli,tt2852376,186935
fest.lib.id381,cork international film festival,2013,11,Ireland,516,Heli,tt2852376,186935
fest.lib.id39,afi fest,2013,11,United States,516,Heli,tt2852376,186935
fest.lib.id282,camerimage international film festival,2013,11,Poland,516,Heli,tt2852376,186935
fest.lib.id.na30,auteur film festival belgrade,2013,12,Serbia,516,Heli,tt2852376,186935
fest.lib.id351,cinemanila international film festival,2013,12,Philippines,516,Heli,tt2852376,186935
fest.lib.id9318,glasgow film festival,2014,2,United Kingdom,516,Heli,tt2852376,186935
fest.lib.id.na470,villeurbanne festival reflets du cinema iberique et latino-americain,2014,3,France,516,Heli,tt2852376,186935
fest.lib.id.na39,beaune film festival,2014,4,France,516,Heli,tt2852376,186935
fest.lib.id1544,sarasota film festival,2014,4,United States,516,Heli,tt2852376,186935
fest.lib.id389,cph:pix,2014,4,Denmark,516,Heli,tt2852376,186935
fest.lib.id.na4,dallas international film festival,2014,4,United States,516,Heli,tt2852376,186935
fest.lib.id1617,skopje film festival,2014,4,North Macedonia,516,Heli,tt2852376,186935
fest.lib.id3401,cinestrange film festival,2014,7,Germany,516,Heli,tt2852376,186935
fest.lib.id1144,milwaukee film festival,2014,9,United States,516,Heli,tt2852376,186935
fest.lib.id1543,sarajevo film festival,2016,8,Bosnia & Herzegovina,516,Heli,tt2852376,186935
fest.lib.id1887,zurich film festival,2016,9,Switzerland,516,Heli,tt2852376,186935
fest.lib.id1888,berlin international film festival,2013,2,Germany,541,How Green Was My Valley,tt0033729,43266
fest.lib.id1697,telluride film festival,2013,8,United States,564,Ida,tt2718492,209274
fest.lib.id1736,toronto international film festival,2013,9,Canada,564,Ida,tt2718492,209274
fest.lib.id1402,gdynia polish film festival,2013,9,Poland,564,Ida,tt2718492,209274
fest.lib.id208,london film festival,2013,10,United Kingdom,564,Ida,tt2718492,209274
fest.lib.id1832,warsaw film festival,2013,10,Poland,564,Ida,tt2718492,209274
fest.lib.id1732,thessaloniki international film festival,2013,11,Greece,564,Ida,tt2718492,209274
fest.lib.id716,gijon international film festival,2013,11,Spain,564,Ida,tt2718492,209274
fest.lib.id.na280,kinopolska film festival,2013,11,France,564,Ida,tt2718492,209274
fest.lib.id1704,torino film festival,2013,11,Italy,564,Ida,tt2718492,209274
fest.lib.id897,marrakech international film festival,2013,12,Morocco,564,Ida,tt2718492,209274
fest.lib.id1027,les arcs international film festival,2013,12,France,564,Ida,tt2718492,209274
fest.lib.id1411,angers european first film festival,2014,1,France,564,Ida,tt2718492,209274
fest.lib.id1658,sundance film festival,2014,1,United States,564,Ida,tt2718492,209274
fest.lib.id1268,new york jewish film festival,2014,1,United States,564,Ida,tt2718492,209274
fest.lib.id909,international film festival rotterdam,2014,1,Netherlands,564,Ida,tt2718492,209274
fest.lib.id9318,glasgow film festival,2014,2,United Kingdom,564,Ida,tt2718492,209274
fest.lib.id.na41,belgrade film festival,2014,3,Serbia,564,Ida,tt2718492,209274
fest.lib.id.na254,international film festival vilnius,2014,3,Lithuania,564,Ida,tt2718492,209274
fest.lib.id763,hong kong international film festival,2014,3,China,564,Ida,tt2718492,209274
fest.lib.id1383,philadelphia jewish film festival,2014,3,United States,564,Ida,tt2718492,209274
fest.lib.id1497,riverrun international film festival,2014,4,United States,564,Ida,tt2718492,209274
fest.lib.id1239,nashville film festival,2014,4,United States,564,Ida,tt2718492,209274
fest.lib.id7629,montclair film festival,2014,4,United States,564,Ida,tt2718492,209274
fest.lib.id1557,seattle international film festival,2014,5,United States,564,Ida,tt2718492,209274
fest.lib.id974,karlovy vary film festival,2014,7,Czechia,564,Ida,tt2718492,209274
fest.lib.id1543,sarajevo film festival,2014,8,Bosnia & Herzegovina,564,Ida,tt2718492,209274
fest.lib.id.na35,baltic pearl film festival,2014,9,Latvia,564,Ida,tt2718492,209274
fest.lib.id1106,manaki brothers festival bitola,2014,9,North Macedonia,564,Ida,tt2718492,209274
fest.lib.id759,helsinki international film festival,2014,9,Finland,564,Ida,tt2718492,209274
fest.lib.id1494,rio de janeiro international film festival,2014,9,Brazil,564,Ida,tt2718492,209274
fest.lib.id751,haifa film festival,2014,10,Israel,564,Ida,tt2718492,209274
fest.lib.id1538,sanfic film festival,2014,10,Chile,564,Ida,tt2718492,209274
fest.lib.id1182,morelia international film festival,2014,10,Mexico,564,Ida,tt2718492,209274
fest.lib.id7674,windsor international film festival,2014,11,Canada,564,Ida,tt2718492,209274
fest.lib.id1648,stockholm international film festival,2014,11,Sweden,564,Ida,tt2718492,209274
fest.lib.id.na386,qcinema international film festival,2014,11,Philippines,564,Ida,tt2718492,209274
fest.lib.id.na17,arras international film festival,2014,11,France,564,Ida,tt2718492,209274
fest.lib.id7662,cinedays film festival,2014,11,Macedonia,564,Ida,tt2718492,209274
fest.lib.id3125,bengaluru international film festival,2014,12,India,564,Ida,tt2718492,209274
fest.lib.id1359,palm springs international film festival,2015,1,United States,564,Ida,tt2718492,209274
fest.lib.id224,beijing international film festival,2015,4,China,564,Ida,tt2718492,209274
fest.lib.id.na129,eu film days,2015,6,Japan,564,Ida,tt2718492,209274
fest.lib.id3912,duhok international film festival,2015,9,Iraq,564,Ida,tt2718492,209274
fest.lib.id543,cine europa film festival,2015,9,Philippines,564,Ida,tt2718492,209274
fest.lib.id.na379,poland film festival,2015,11,Japan,564,Ida,tt2718492,209274
fest.lib.id.na50,biografilm festival,2017,6,Italy,564,Ida,tt2718492,209274
fest.lib.id285,cannes film festival,2013,5,France,58,The Great Beauty,tt2358891,179144
fest.lib.id974,karlovy vary film festival,2013,6,Czechia,58,The Great Beauty,tt2358891,179144
fest.lib.id1894,munich international film festival,2013,7,Germany,58,The Great Beauty,tt2358891,179144
fest.lib.id.na336,new zealand international film festival,2013,7,New Zealand,58,The Great Beauty,tt2358891,179144
fest.lib.id7964,two riversides film and art festival,2013,8,Poland,58,The Great Beauty,tt2358891,179144
fest.lib.id1736,toronto international film festival,2013,9,Canada,58,The Great Beauty,tt2358891,179144
fest.lib.id895,film by the sea film festival,2013,9,Netherlands,58,The Great Beauty,tt2358891,179144
fest.lib.id.survey.na41,athens film festival,2013,9,Greece,58,The Great Beauty,tt2358891,179144
fest.lib.id1494,rio de janeiro international film festival,2013,9,Brazil,58,The Great Beauty,tt2358891,179144
fest.lib.id1821,vancouver international film festival,2013,10,Canada,58,The Great Beauty,tt2358891,179144
fest.lib.id.na11,amsterdam film week,2013,10,Netherlands,58,The Great Beauty,tt2358891,179144
fest.lib.id39,afi fest,2013,11,United States,58,The Great Beauty,tt2358891,179144
fest.lib.id.na405,seville european film festival,2013,11,Spain,58,The Great Beauty,tt2358891,179144
fest.lib.id1644,st. louis international film festival,2013,11,United States,58,The Great Beauty,tt2358891,179144
fest.lib.id7662,cinedays film festival,2013,11,Macedonia,58,The Great Beauty,tt2358891,179144
fest.lib.id.na131,european film week,2013,12,Argentina,58,The Great Beauty,tt2358891,179144
fest.lib.id463,dubai international film festival,2013,12,United Arab Emirates,58,The Great Beauty,tt2358891,179144
fest.lib.id351,cinemanila international film festival,2013,12,Philippines,58,The Great Beauty,tt2358891,179144
fest.lib.id1359,palm springs international film festival,2014,1,United States,58,The Great Beauty,tt2358891,179144
fest.lib.id.na289,kustendorf film and music festival,2014,1,Serbia,58,The Great Beauty,tt2358891,179144
fest.lib.id731,goteborg international film festival,2014,1,Sweden,58,The Great Beauty,tt2358891,179144
fest.lib.id.na132,european union film festival,2014,3,China,58,The Great Beauty,tt2358891,179144
fest.lib.id.na41,belgrade film festival,2014,3,Serbia,58,The Great Beauty,tt2358891,179144
fest.lib.id.na157,festival del cinema italiano tokyo,2014,4,Japan,58,The Great Beauty,tt2358891,179144
fest.lib.id8025,marfa film festival,2014,7,United States,58,The Great Beauty,tt2358891,179144
fest.lib.id1503,rome film festival extended version,2015,10,Italy,58,The Great Beauty,tt2358891,179144
fest.lib.id285,cannes film festival,2013,5,France,582,Inside Llewyn Davis,tt2042568,86829
fest.lib.id1296,new york film festival,2013,9,United States,582,Inside Llewyn Davis,tt2042568,86829
fest.lib.id1895,hamburg film festival,2013,9,Germany,582,Inside Llewyn Davis,tt2042568,86829
fest.lib.id217,busan international film festival,2013,10,South Korea,582,Inside Llewyn Davis,tt2042568,86829
